"","category","city","food_mean","food_num","food_q1","food_q2","food_q3","food_var","money","postcode","rate","rate_num","uuid","class"
"3520","咖啡館","taipei",7436.04651162791,86,5500,7000,9000,2204.37792684201,"$",106,4.7,18,"8b98f97c-8098-4409-b314-33a0d5848afe","cp"
"3521","咖啡館","taipei",17506.1728395062,81,15000,18000,20000,3322.66238923586,"$$",105,4.8,15,"94df87da-4009-42b5-8c3d-e89fa3711d9f","high"
"3522","咖啡館","taipei",13123.8095238095,42,10125,13500,16300,4962.13325495288,"$",114,4.5,27,"7fa32064-5bc8-4b0b-830a-0090e5ca9a59","bad"
"3524","咖啡館","taipei",21475.4098360656,61,18000,20000,23000,5700.46462695647,"$$",105,4.5,71,"19f5c361-6ad5-4da4-b964-55dda64d39f5","bad"
"3527","義大利美食","taipei",11419.1176470588,68,8750,10500,15250,4800.89628130063,"$",114,4.8,500,"dad87668-ee13-4fe1-ab9b-fa053bb3f876","cp"
"3528","Breakfast and Brunch","taipei",8432.69230769231,52,7500,8000,9000,2272.38616993799,"$",106,4.8,500,"983c20be-f550-4171-bb22-41246fd6a25a","cp"
"3529","美式美食","taipei",24721.1538461538,104,16000,28000,32000,9777.77771940933,"$$",106,4.8,465,"c180bca2-ed6b-43ea-9503-48836142b64d","high"
"3530","台灣美食","taipei",8413.79310344828,29,6500,8000,10000,2363.76732298122,"$",105,4.7,349,"99a2b9d7-d8a2-4ba2-8979-e7b572f82716","cp"
"3531","Coffee and Tea","taipei",5431.81818181818,88,4500,5500,6500,1352.9887332852,"$",110,4.8,500,"72227a55-4374-450d-b91e-d0f43f71a9fc","cp"
"3532","Coffee and Tea","taipei",15752.6315789474,19,10400,14500,20400,6152.05300958038,"$",110,4.8,13,"35423c6b-bc37-4903-aac1-11827af44ee4","high"
"3533","烘焙坊","taipei",8145.16129032258,31,5500,8000,8250,4252.50125331778,"$",110,4.8,38,"7b3fc3d7-9f44-418d-bb90-f8fac80ffd23","cp"
"3534","土耳其美食","taipei",26800,25,15000,20000,42000,14079.7727254384,"$",104,4.5,500,"577ba22f-8ae2-4a6d-aadf-3390411a9f2e","bad"
"3535","地中海美食","taipei",20566.6666666667,75,11250,21000,30000,10404.91336928,"$$",106,4.8,500,"3caaa747-905f-43d8-991c-b1a582f16013","high"
"3536","地中海美食","taipei",19545,100,13000,15000,18000,11612.2984374326,"$$",104,4.7,38,"a699b814-acac-4172-af9c-3e29b1715d0a","high"
"3537","地中海美食","taipei",20513.1578947368,76,11375,20750,29750,10346.6157969045,"$",106,4.8,443,"be74057c-0b89-4440-aad9-5d346f5dbd33","high"
"3538","希臘美食","taipei",11138.8888888889,36,5000,7000,13750,9994.86751003783,"$",106,4.8,500,"0a5269dd-90f4-4adc-9af1-314e8c33fab9","cp"
"3539","希臘美食","taipei",11138.8888888889,36,5000,7000,13750,9994.86751003783,"$",106,4.8,500,"0a5269dd-90f4-4adc-9af1-314e8c33fab9","cp"
"3540","披薩","taipei",49220.9302325581,86,38000,52000,58000,18755.7130290397,"$$$",104,4.6,23,"dffb1c32-11d8-4a5a-ae5f-dcbd9aee493e","bad"
"3541","披薩","taipei",25724.1379310345,58,18900,22900,34900,9725.26589202733,"$",105,4.7,500,"99f1ab96-e54b-4736-a7ba-e1f7501e2d60","high"
"3542","披薩","taipei",31325.7142857143,70,16000,40000,42000,16024.0862071917,"$$",105,4.7,500,"4c70437b-13fb-490f-b96a-8758adcd5531","high"
"3543","披薩","taipei",54214.2857142857,7,46050,55100,72100,26488.0797217718,"$$$",110,4.8,500,"d438850c-d069-4c1e-9070-c0b0f2c1bbab","high"
"3544","披薩","taipei",20057.1428571429,7,16850,18200,24150,4421.65358301205,"$",104,4.6,352,"f43413b4-b46a-4f9e-82a4-ac0c7a331a79","bad"
"3545","披薩","taipei",16323.3766233766,77,5500,7000,23000,24258.3384839319,"$",106,4.4,121,"285581eb-4e1b-40c7-8f1c-dcbc2c093cf0","bad"
"3546","披薩","taipei",20529.6296296296,27,3400,23900,37900,16035.0268178139,"$",100,4.7,227,"dff24a54-5a0c-478b-b2b3-f3d7e4e76478","high"
"3547","披薩","taipei",37815,40,26000,31500,45250,31299.8206863873,"$$",110,4.7,500,"edf8b875-96c9-4d42-b603-29bb10a8aa5d","high"
"3548","披薩","taipei",25418.6046511628,43,9000,22000,41500,16546.2460551666,"$$",106,4.5,98,"ff20b429-feed-4a5d-99f7-826ba7ee70e8","bad"
"3549","披薩","taipei",14097.2972972973,37,9000,12000,19800,6541.61259920677,"$",110,4.8,28,"b6f6fad5-d389-4b5d-b240-014e43f22229","high"
"3550","披薩","taipei",27493.2203389831,59,11950,19900,39400,22740.2194614485,"$",105,4.7,145,"6d03c4a1-7106-4c91-a772-cea1039ca7c2","high"
"3551","披薩","taipei",20234.2465753425,73,10900,15900,25000,19736.7692403997,"$$",105,4.6,324,"44c5e348-f524-4a45-837c-5e3408063e16","bad"
"3552","披薩","taipei",21150,62,10900,15900,27000,21469.1507862764,"$$",110,4.6,75,"b4d14945-db07-4f8e-986e-ef0f3a9cf2e1","bad"
"3553","披薩","taipei",21117.7419354839,62,10900,15900,27000,21458.8317346792,"$$",100,4.6,84,"a62f86e9-60dc-4243-8102-531eb2aad15c","bad"
"3554","披薩","taipei",30464.0776699029,103,15000,25000,42500,25395.0987334818,"$",100,4.5,129,"c5e62165-95ba-48ff-b82e-674770b55573","bad"
"3555","披薩","taipei",21117.7419354839,62,10900,15900,27000,21458.8317346792,"$",114,4.6,94,"5476ba6e-b216-48e8-9c3d-7d355c6d87b1","bad"
"3557","義大利美食","taipei",20093.75,48,16000,18000,20000,8143.82194902983,"$",105,4.6,127,"c553a090-afe5-4ebe-bd35-d5087b54c323","bad"
"3558","義大利美食","taipei",13552.0833333333,48,7000,13000,19500,6922.36681535939,"$",105,4.6,293,"66b3755a-a140-47a0-a7dc-01852aaf4957","bad"
"3559","義大利美食","taipei",21111.1111111111,54,12000,21000,29000,9017.81501553015,"$",106,4.8,82,"8d5ed559-e7d0-4f1e-bc38-be164d8c2459","high"
"3560","義大利美食","taipei",18644.4444444444,9,15900,18900,19500,6257.28217734454,"$",106,4.8,173,"a777e58d-33d7-4376-90bb-4328eb168813","high"
"3561","美式美食","taipei",17637.9310344828,58,12250,18000,22750,6801.87163862618,"$",106,4.7,33,"168de6d4-747b-4cc3-a42c-68d99aad2c57","high"
"3562","義大利美食","taipei",30586.2068965517,58,29000,33000,36000,9036.86793994968,"$$",106,4.1,24,"684d0932-4399-4166-9076-836d77f9eff4","bad"
"3563","義大利美食","taipei",23941.1764705882,17,25000,28000,31000,10580.0622050617,"$",106,4.8,116,"02d6065e-49c5-46d8-a32b-1475d361f987","high"
"3564","義大利美食","taipei",22086.9565217391,46,15000,18000,30000,8420.53929636267,"$$",106,4.7,54,"8b57d4df-16c3-4925-abdc-a52d7f2dd625","high"
"3565","美式美食","taipei",32409.0909090909,22,30000,30000,30000,14549.7862868063,"$$",104,4.6,148,"ff79c6dc-812e-450f-bc1f-c629925ad5d9","bad"
"3567","義大利美食","taipei",19531.7073170732,41,7900,16000,18000,22286.203093048,"$$",110,4.8,258,"4a50a34c-d1fb-49e7-899d-f221d3cf5940","high"
"3568","義大利美食","taipei",22951.1111111111,45,17000,25000,28000,7439.7318417093,"$$",110,4.6,345,"071922d3-cfc2-4133-a79d-da803cced4a1","bad"
"3569","義大利美食","taipei",20087.1794871795,39,8200,16000,18000,22939.8900080879,"$$",106,4.7,172,"9243fe5f-f989-4759-b566-1b21118a67c3","high"
"3570","義大利美食","taipei",19613.2075471698,53,13000,23000,27000,9092.1080797735,"$",104,4.7,165,"1692e5b0-5a28-4be8-bf6f-a4e756ba1185","high"
"3571","義大利美食","taipei",22880.9523809524,42,20500,24000,28750,9703.22082254474,"$$",104,4.7,59,"f814d091-a9f8-4793-b84e-46c1aff2219d","high"
"3572","義大利美食","taipei",21969.696969697,33,16500,22000,28000,7048.4679121191,"$$",105,4.7,57,"c2bd76f2-d23c-4a66-86f0-4bc6285c5f40","high"
"3574","義大利美食","taipei",17147.619047619,84,11000,16000,23000,6854.2040660229,"$",106,4.5,16,"f446ae1a-97cd-45bc-a6b4-bf5a21eab1ab","bad"
"3575","美式美食","taipei",46659.649122807,57,24000,38000,52000,48126.4557206092,"$$",105,4.7,194,"18afe4e0-d62b-43f6-a8c3-daa1c229a8a6","high"
"3576","義大利美食","taipei",24675,40,19500,22000,25000,14615.7235537622,"$$",104,4.7,31,"2df44c87-cf2e-4cee-a480-5f3bd402cd35","high"
"3578","健康美食","taipei",20909.0909090909,11,20000,20000,22000,1564.0591394623,"$$",106,4.9,500,"24e53fdd-aec3-4fb4-9b31-e0baede91126","high"
"3579","義大利美食","taipei",22802.4691358025,81,17000,18000,32000,9372.16755972523,"$$",106,4.6,82,"8fd545cd-6c97-415a-95e9-533a4102eb74","bad"
"3580","義大利美食","taipei",41936.9230769231,65,12000,22900,33900,66072.1507007669,"$$$",106,4.5,28,"388cd938-c92f-44a1-a039-f38b0201b34a","bad"
"3581","義大利美食","taipei",30446.4285714286,56,13000,32000,42000,16631.4242612948,"$$",106,4.8,27,"bfffd9ed-7247-4a43-9b25-cde3dadf8a28","high"
"3582","義大利美食","taipei",22937.1794871795,78,18000,23000,28000,7670.77552617156,"$$",110,4.5,31,"88e23cf2-395f-4e3b-844a-418ab8486424","bad"
"3583","歐式美食","taipei",30974.5762711864,59,16500,25000,35000,19211.2307656828,"$$",105,4.8,20,"8bce4347-7350-4749-af60-748a66f832a1","high"
"3584","新加坡美食","taipei",22833.3333333333,15,6000,11500,26500,24874.1275670569,"$",110,4.8,500,"cce82cb7-c11a-4f2e-a581-f8685c8848e6","high"
"3585","新加坡美食","taipei",20150,4,18400,18900,20650,3418.69858279434,"$",105,4.2,128,"a95e962f-7038-4394-8aa5-1f29a2c3cc75","bad"
"3586","新加坡美食","taipei",15379.3103448276,29,9000,15000,20000,7949.90259364941,"$",104,4.2,58,"04d77ac6-850b-47f1-998b-4318b604a915","bad"
"3588","新加坡美食","taipei",23360,25,6000,14500,22000,32458.4411209165,"$$",106,4.8,500,"8ec027d3-dd7d-4eae-be2e-b0f0451b39f4","high"
"3589","新加坡美食","taipei",13657.8947368421,19,14250,16000,16000,5279.18612043398,"$",106,4.8,500,"b16e78a4-b860-4e8c-920b-f347a4d38bdf","high"
"3590","新加坡美食","taipei",21516.6666666667,30,8125,18000,22000,19977.6889443087,"$",106,4.6,133,"693889ff-094e-40e0-9dc0-5cbe9fe6318f","bad"
"3591","日式料理","taipei",12542.8571428571,35,10000,13000,15000,5287.95319377846,"$",104,4.7,500,"0c62fe75-6909-4036-a251-bcd2b4a1ab09","high"
"3592","日式料理","taipei",13202,50,6000,11500,16000,10922.7009480256,"$",105,4.7,500,"cd67c132-5b45-4fc5-ae4e-142af7524849","high"
"3593","日式料理","taipei",37685.7142857143,35,27000,38000,50000,18756.7457253139,"$$$",106,4.6,329,"d2e4b2f1-f6f3-4016-a9ba-53ce336176a4","bad"
"3594","日式料理","taipei",12263.1578947368,19,4500,18000,19000,7912.96142090643,"$",106,4.8,500,"c4b1074e-ee08-487a-ade9-faf106d64f56","cp"
"3595","日式料理","taipei",14758.4415584416,77,9000,14400,16900,11730.7715078192,"$",105,4.8,500,"f7329789-12b7-4c2c-a1c4-0431a99d6da1","high"
"3596","日式料理","taipei",19914.2857142857,7,21900,21900,23900,8315.29203531981,"$",105,4.7,500,"cdc7c4c2-186e-43e7-9878-062eee515351","high"
"3597","日式料理","taipei",28262.5,16,12775,21400,29800,27957.8449410894,"$",106,4.6,500,"67df350b-aa8e-481e-8f93-80e5429b9761","bad"
"3598","日式料理","taipei",16771.4285714286,42,7150,17950,22250,10905.3566067822,"$",104,4.8,465,"2b491814-6c61-4e01-ba52-5df1c6f4b830","high"
"3599","日式料理","taipei",4702.7027027027,37,3000,3000,3000,7497.26027388119,"$",105,4.7,500,"60240430-abe1-40ea-b8f6-33d8532904a2","cp"
"3600","日式料理","taipei",10500,23,3500,12900,13900,5334.05792179308,"$",105,4.7,249,"ff2f7bc6-1662-4dd5-87ca-b5566da73408","cp"
"3601","日式料理","taipei",13803.6363636364,55,4900,12600,15350,13453.9884405583,"$",110,4.8,500,"de69801d-3369-4e34-aabd-160e6645d294","high"
"3602","日式料理","taipei",12000,13,12000,14000,15000,3961.35175064115,"$",106,4.7,64,"aa26d6bd-e00e-4f95-9b21-c112a357acc1","cp"
"3603","日式料理","taipei",15454.5454545455,22,8250,12000,25000,9745.52238782356,"$$",106,4.7,275,"4bfd8c51-dabe-458b-be9f-563bcd29ee2d","high"
"3604","日式料理","taipei",17357.8947368421,19,14000,17000,23450,8132.08821433719,"$",110,4.6,167,"7c6b71c9-604d-4eea-a885-a9370e172e30","bad"
"3605","日式料理","taipei",16744.4444444444,9,15500,16800,18500,2214.15201280365,"$",106,4.8,38,"74127f91-fc80-4586-a272-1dc5fdce5bb1","high"
"3606","日式料理","taipei",19591.1764705882,34,18000,20000,23000,4815.19455639302,"$",110,4.6,172,"14ee26ef-ff04-4918-b92b-f7e1c741431c","bad"
"3607","日式料理","taipei",22909.0909090909,22,18000,23000,27500,6251.6113625288,"$$",110,4.6,76,"37aff528-82ae-4169-995f-5cb50ea98f99","bad"
"3608","日式料理","taipei",8000,7,5000,8000,10000,3964.12483586046,"$",106,4.4,54,"09bfe65f-167b-40a3-a7c6-e70b19b05f70","low"
"3609","日式料理","taipei",24131.4285714286,35,11000,21900,34900,15145.8013310351,"$$",106,4.8,54,"da5b0c66-b573-496a-b66f-e465c8b9a8ff","high"
"3610","日式料理","taipei",19888.8888888889,9,6000,7000,32000,15786.3826300774,"$$",105,4.5,40,"2711d95f-0df8-4e10-9e81-7e1922bfa407","bad"
"3611","日式料理","taipei",17371.6216216216,148,9000,18000,24000,10056.6170265647,"$",110,4.5,293,"c0a0571d-8b3a-4c33-a41b-9ce5b7618f03","bad"
"3612","日式料理","taipei",19000,19,12000,22000,25000,7100.77831167675,"$",105,4.4,73,"6194f8d0-c301-43bf-9858-5ce113e9e8c1","bad"
"3613","日式料理","taipei",11347.7272727273,44,4500,12000,17625,6933.56423612913,"$",106,4.4,13,"e45f9b2a-fb15-4f84-b579-183415999786","low"
"3615","日式料理","taipei",11750,8,6250,12500,18000,6339.36116655298,"$",106,4.7,500,"1fb6bf8e-1785-4abd-90fc-a4ab296a59d3","cp"
"3616","日式料理","taipei",8500,17,8500,8500,8500,0,"$",104,4.6,500,"e4078aaf-3b81-46d2-9159-acf4133e1555","low"
"3617","日式料理","taipei",6250,20,3000,4000,6000,4877.24307370465,"$",100,4.7,500,"d9fd4e4d-3555-4a5c-98bf-1fe54789ffa9","cp"
"3618","日式料理","taipei",16785.7142857143,14,13000,13500,22000,5129.44680153678,"$",105,4.5,500,"884373c4-bbd2-40e6-b48a-dde0c73bd986","bad"
"3619","日式料理","taipei",19914.2857142857,7,21900,21900,23900,8315.29203531981,"$",110,4.7,481,"d1bf8fb5-39a5-40f7-bb6f-ce89c77ea94a","high"
"3620","日式料理","taipei",11979.5454545455,44,5800,13000,19000,6843.66261406906,"$",106,4.8,500,"f15b0536-4728-415a-a214-2ccc4aeb02ad","cp"
"3621","日式料理","taipei",8289.47368421053,19,3500,5000,15500,5806.79227845262,"$",106,4.8,500,"5c152421-64cb-44a3-ad04-adbcf6166919","cp"
"3622","日式料理","taipei",12000,32,10500,11500,15000,3663.58772243821,"$",105,4.7,500,"32c34135-13ab-444b-aa64-230fba484d21","cp"
"3623","日式料理","taipei",4702.7027027027,37,3000,3000,3000,7497.26027388119,"$",106,4.7,500,"2bd0a433-15a6-4f92-aaed-404229d6c307","cp"
"3624","日式料理","taipei",15650,78,11625,13000,18225,8667.91534397149,"$",110,4.4,500,"9d6d1637-4411-4426-9412-1ee1660720dc","bad"
"3625","日式料理","taipei",13803.6363636364,55,4900,12600,15350,13453.9884405584,"$",106,4.8,500,"c339ad71-0932-4816-9440-b63e6738ca49","high"
"3626","日式料理","taipei",12548.7804878049,41,4000,5000,20000,10590.9561500049,"$",106,4.6,494,"adba5edf-7d15-4995-b9df-4029bae4e305","bad"
"3627","日式料理","taipei",16156.25,32,6000,11400,25150,11319.5609869597,"$$",105,4.7,311,"d5653407-1530-46fc-ac41-6efa9aacc603","high"
"3628","日式料理","taipei",15312.5,16,6750,15000,22250,8772.96094542772,"$",106,4.8,500,"401bf16d-d5ab-4d17-bd10-887a453fe2b2","high"
"3629","日式料理","taipei",4702.7027027027,37,3000,3000,3000,7497.26027388119,"$",110,4.7,500,"319d1e30-5265-4f54-adcb-3de22de57016","cp"
"3630","日式料理","taipei",13779.4117647059,34,5625,15000,21500,7672.70867930672,"$",110,4.7,364,"76ac308a-0d8a-4026-b62d-86b2cbd9a096","high"
"3631","日式料理","taipei",18269.2307692308,13,17500,18500,20500,2215.46474214072,"$",105,4.7,274,"9067cd11-b6d6-49f8-93b9-e859a0f0f0c8","high"
"3632","日式料理","taipei",11529.4117647059,17,8000,13500,14500,4202.48731752747,"$",110,4.6,500,"d1b9641f-d8ef-4f3d-979d-5bd36cdf9e29","low"
"3633","日式料理","taipei",19040,25,20000,22000,22000,6587.74620033286,"$",110,4.7,206,"973bd0b7-7282-444c-b893-2ba620438eac","high"
"3634","日式料理","taipei",15428.5714285714,28,3750,7000,29500,13518.3171274824,"$",106,4.6,164,"10a8a4af-b83e-4d6f-b64b-4540c9886119","bad"
"3635","日式料理","taipei",9750,4,9000,9000,9750,1299.03810567666,"$",106,4.6,76,"59f55e34-4c5b-48dc-985c-2f066fcd754d","low"
"3636","日式料理","taipei",9500,27,3500,12900,13900,5485.33398152646,"$",106,4.7,261,"0bb70460-ef55-4080-904a-c04a15227af5","cp"
"3637","日式料理","taipei",11496.1538461538,26,3625,6000,15750,12337.1072774914,"$",105,4.6,467,"d65f06be-a170-48b4-bf36-39d3d278f0a6","low"
"3638","日式料理","taipei",10323.8095238095,21,4000,6000,17000,8308.39533884708,"$",105,4.7,341,"c9514a2c-9d60-467c-afa6-5067be15b3dd","cp"
"3639","日式料理","taipei",25322.5806451613,31,19000,21000,29500,17356.5774401823,"$$",106,4.7,457,"e6114fe2-1bb2-4aa1-a335-52de1ccd022d","high"
"3640","日式料理","taipei",13214.2857142857,14,13000,13000,13000,410.325903324145,"$",105,4.6,276,"f65d443b-588a-42ed-8330-305d4668067e","bad"
"3641","日式料理","taipei",15255.3191489362,47,8000,15000,20000,8273.17656224372,"$",110,4.7,106,"10f2c6b8-3ada-44ac-9680-bd75817134f6","high"
"3642","日式料理","taipei",12541.6666666667,12,11375,12250,14000,1361.04024758842,"$",105,3.8,349,"aeb2a8a9-62a0-4174-b909-bc16df0fd433","bad"
"3643","日式料理","taipei",9295.45454545455,22,5000,8000,13250,5118.28071921238,"$",110,4.8,313,"beef18d6-b310-4277-b2f6-a58578c3f2ce","cp"
"3644","日式料理","taipei",17291.6666666667,24,10000,19000,23000,6840.3165537536,"$",100,4.7,500,"16a65289-5ebd-49d4-9042-5b72c5592b19","high"
"3645","日式料理","taipei",12020,20,7250,11500,12750,8216.30087082989,"$",104,4.7,358,"3d36f34d-96e0-4fe2-898a-9169c660a0db","cp"
"3646","日式料理","taipei",17291.6666666667,24,10000,19000,23000,6840.3165537536,"$",105,4.7,394,"70fa9009-65c0-4da6-8f64-b53dff3a1fae","high"
"3647","日式料理","taipei",6767.79661016949,59,3500,5500,9000,3697.24774768815,"$",110,4.3,132,"02742847-e94c-4644-8ba0-be3950b39245","low"
"3648","日式料理","taipei",18369.8412698413,63,13000,15000,22400,10934.7652215763,"$",105,4.8,91,"4866b43f-c2cd-4f8b-abf0-5a71acd4fb7b","high"
"3649","日式料理","taipei",12363.6363636364,22,4250,11000,17000,8599.92312093256,"$",106,4.8,224,"606e1bec-471c-451e-baad-797e8e163d0e","high"
"3650","日式料理","taipei",21558.1395348837,43,11000,24000,31000,11666.4941139471,"$",110,4.7,142,"1ea3379d-4e15-482e-a343-c0327f31b645","high"
"3651","日式料理","taipei",15800,45,8000,12000,24000,11622.9657718387,"$$",105,4.7,302,"e19b753c-59e6-416c-8dea-9ff2bf8a9702","high"
"3652","日式料理","taipei",10796.2962962963,54,9500,11750,13000,2877.94698963888,"$",105,3.9,352,"08c8bc8d-26e5-4ac7-8191-12db7cee6bc4","low"
"3653","日式料理","taipei",17178.5714285714,14,7500,19000,26500,9399.101672229,"$",110,4.5,91,"fd79a872-cf62-4886-92b2-b6746f0e956f","bad"
"3654","日式料理","taipei",4702.7027027027,37,3000,3000,3000,7497.26027388119,"$",104,4.5,329,"a0488aa7-b1c5-4f9e-9b78-7c0103393af2","low"
"3655","日式料理","taipei",9891.30434782609,46,4925,7900,14900,5403.01148261647,"$",105,4.7,158,"c8c69423-a2e0-4e3a-9ee1-685e3e18deee","cp"
"3656","日式料理","taipei",12693.75,16,12900,13900,13900,4346.6177583841,"$",110,4.7,52,"94ef4a21-d192-4ce6-9040-7137d4a4a21c","high"
"3657","日式料理","taipei",13444.8979591837,49,5800,8800,19800,10396.1739670348,"$",104,4.7,310,"e42571ff-ba0b-4d25-af90-2d51f812cc1a","high"
"3658","日式料理","taipei",31000,6,30500,32000,32000,1527.52523165195,"$",106,4.7,99,"2cff8047-713a-41e5-94d3-8444a3554f33","high"
"3659","日式料理","taipei",15558.1395348837,43,5250,13000,26500,10986.8892810273,"$",106,4.7,60,"209c9900-c93a-43e4-a813-04c5953a0add","high"
"3660","日式料理","taipei",19888.8888888889,9,6000,7000,32000,15786.3826300774,"$$",106,4.6,75,"b2dc6f8a-2e38-40d5-9c2d-1b7252c83445","bad"
"3661","日式料理","taipei",18288.4615384615,26,17000,17500,20000,6864.30717682065,"$",106,4.7,172,"45793f19-2e89-4237-9c9e-449b90d99e7b","high"
"3662","日式料理","taipei",11858.3333333333,12,4500,14900,18150,6486.71184465254,"$",104,4.8,85,"9e5614d0-b89b-4b5c-82df-7c455c62c54c","cp"
"3663","日式料理","taipei",17909.0909090909,22,11000,21000,22750,6953.80269355023,"$",105,3.9,25,"24c3b068-a9b7-4872-83b9-92cd1f06048f","bad"
"3664","日式料理","taipei",26500,19,24000,26000,33000,9969.69091005861,"$",110,4.7,93,"0b8c421e-42b7-40c5-8c11-24551e5df7f7","high"
"3665","日式料理","taipei",11626.1904761905,42,5150,11500,18000,6767.39590923202,"$",105,4.5,128,"dc598249-e8c4-4047-9438-eac572626ef6","low"
"3666","日式料理","taipei",24719.0476190476,105,10000,26000,33000,14618.1432945051,"$",106,4.5,64,"8d6d4589-2cd8-4900-9767-c022c32c508f","bad"
"3667","日式料理","taipei",14333.3333333333,12,8500,14000,20000,6523.46193026031,"$",105,4.8,95,"53e74651-4622-4286-8d80-57707567bb88","high"
"3668","日式料理","taipei",51817.6470588235,17,28000,35000,65000,39842.9598961623,"$$",110,4.7,66,"83c6e283-d06c-4348-9c5f-acc2326c26cf","high"
"3669","日式料理","taipei",11776.3157894737,38,5250,7000,19500,8807.66514883265,"$",110,4.6,142,"4cf55d37-6987-4bb9-8c6e-e1f483970ee1","low"
"3670","日式料理","taipei",18333.3333333333,9,18000,18000,19000,666.666666666667,"$",104,4.7,153,"ff1d9a67-8cb3-4313-90b4-e28afa1ab0f2","high"
"3671","日式料理","taipei",18760.6557377049,61,9000,18000,24000,11445.9997835671,"$",105,4.8,60,"08fa7052-aa59-4562-88d8-5c0fa25fc6b4","high"
"3672","日式料理","taipei",17020,10,18000,18000,20000,5685.38477149964,"$",105,4.6,115,"15665c18-04db-4d7e-87f5-2601ccd48c36","bad"
"3673","日式料理","taipei",15000,16,13000,15000,16625,1912.13231759729,"$",105,4.7,27,"32261dfa-f171-4ed7-b5a3-7aa0bd66eb32","high"
"3674","日式料理","taipei",16744.4444444444,9,15500,16800,18500,2214.15201280365,"$",104,4.9,33,"6f1bde25-cec2-4a13-9802-1fa7974e8089","high"
"3675","日式料理","taipei",5023.28767123288,73,2500,4000,4000,5067.1523587548,"$",104,4.6,42,"b55dd0c5-b797-4e37-81c1-d65afa920e8c","low"
