,category,city,food_mean,food_num,food_q1,food_q2,food_q3,food_var,money,post,rate,rate_num,uuid
1106,美式美食,taipei,20090.909090909092,22,14250.0,20000.0,28500.0,9820.706746041016,$,106,4.7,180,37dfb03d-3c66-4e3b-bc8c-53a1aa2e18e9
1107,美式美食,taipei,15440.0,80,6875.0,16000.0,22625.0,9306.645475143017,$,104,4.6,67,4d664962-b358-4049-b6a6-6400e874ccdf
1108,Breakfast and Brunch,taipei,4833.333333333333,60,4000.0,4500.0,6500.0,1537.4943540998418,$,106,4.8,350,42c124a5-0be3-4a2b-a280-26609dc139cf
1109,美式美食,taipei,9681.818181818182,22,6000.0,7000.0,15375.0,5401.063562235292,$,10491,4.7,408,62897bd8-961d-4e05-9d02-98150afbc34e
1110,Coffee and Tea,taipei,5944.444444444444,99,4500.0,5500.0,7000.0,1606.3146994223289,$,105,4.8,359,153bac15-aada-4718-b53f-3682b811131a
1111,Breakfast and Brunch,taipei,25750.0,30,21750.0,27000.0,31875.0,9960.547173724946,$$,106,4.8,266,54914f23-ab48-43be-b7e7-3fd46b4c89e2
1112,Breakfast and Brunch,taipei,25750.0,30,21750.0,27000.0,31875.0,9960.547173724946,$$,110,4.7,113,431c8597-8472-4dd3-9402-de3b9773d8a7
1113,Breakfast and Brunch,taipei,8943.75,80,5375.0,7000.0,11500.0,4539.406452114637,$,105,4.7,232,30614228-5288-41d6-98c4-2f66502df378
1114,台灣美食,taipei,7528.225806451613,124,4500.0,7250.0,9000.0,3634.1250108069667,$,10491,4.8,443,fa581297-07b4-40a7-ac9c-1e81c875a413
1115,台灣美食,taipei,8060.810810810811,74,5625.0,8000.0,11000.0,3453.310889471521,$,105,4.8,473,59cf9335-184e-4aa4-9053-5602216b915f
1116,美式美食,taipei,18768.18181818182,44,10750.0,15000.0,25250.0,14157.02159108965,$$$,100,4.8,299,e0a4f1d1-8fb5-4f98-8347-887a8f57f69d
1117,Breakfast and Brunch,taipei,8379.338842975207,121,5000.0,7000.0,13000.0,4249.451444527907,$,100,4.7,403,a5ed2f86-c2f6-490e-a6bf-b6cc08381704
1118,咖啡館,taipei,26660.377358490565,53,14000.0,26000.0,35000.0,15364.678184285445,$$$,106,4.7,31,8f66d631-1786-42e8-978a-7f877348c1f3
1119,美式美食,taipei,24721.153846153848,104,16000.0,28000.0,32000.0,9777.77771940933,$$,106,4.8,465,c180bca2-ed6b-43ea-9503-48836142b64d
1120,Breakfast and Brunch,taipei,26493.15068493151,73,18000.0,28000.0,33000.0,11146.746300462888,$$,106,4.8,119,afab1e45-20a8-4c1d-ad11-8570507a6d57
1121,Vegetarian Friendly,taipei,32357.352941176472,68,16750.0,28000.0,30225.0,35651.80597758924,$$,106,4.8,254,772a2c5e-5f69-4b99-a61d-ca92dcf8055e
1122,美式美食,taipei,18551.162790697676,43,10500.0,14000.0,25000.0,14251.077023240607,$$$,106,4.8,272,0894734c-8133-481c-8256-220b307048a9
1123,美式美食,taipei,17400.0,20,7250.0,15500.0,26000.0,10234.256201600583,$,106,4.8,71,08572583-4856-4d85-9869-a8144f9418b2
1124,Breakfast and Brunch,taipei,16007.692307692309,26,9250.0,17000.0,22000.0,9243.788895041615,$$,106,4.8,152,0d2ecc37-d1d2-4312-8966-a3d04ac4ed42
1125,Breakfast and Brunch,taipei,28774.590163934427,122,16000.0,28000.0,38000.0,13255.852783912309,$$,106,4.7,23,63b950f0-38a0-430d-9c13-6065480d0e31
1126,珍珠奶茶,taipei,4816.129032258064,62,4000.0,4750.0,5500.0,1289.9354257890254,$,106,4.8,357,5285d5f6-49ac-429d-8a96-cfc8ea52e8d5
1127,Coffee and Tea,taipei,7121.739130434783,23,6000.0,7000.0,9000.0,2660.493011150725,$,110,4.9,500,34fd4891-2f46-4900-a9f5-c98205dfce08
1128,Coffee and Tea,taipei,5186.111111111111,72,4000.0,5000.0,6125.0,1809.2590223283516,$,106,4.7,500,b3d32148-acdb-435e-98dd-f8bee9d7ddfd
1129,Coffee and Tea,taipei,5679.0,100,4000.0,5250.0,7000.0,2386.055112523598,$,106,4.7,389,2f71a129-74e8-4b2f-a93c-fcc19ff52430
1130,Coffee and Tea,taipei,5734.0,100,4000.0,5250.0,7000.0,2554.0250586084703,$,110,4.8,137,29f1df34-be11-4512-ba34-243dce2bdd5c
1131,Coffee and Tea,taipei,5734.0,100,4000.0,5250.0,7000.0,2554.0250586084703,$,105,4.8,220,8fa6aa23-a73b-45b9-b50d-f2125b30f7b5
1132,Coffee and Tea,taipei,5944.444444444444,99,4500.0,5500.0,7000.0,1606.3146994223289,$,105,4.8,359,153bac15-aada-4718-b53f-3682b811131a
1133,珍珠奶茶,taipei,5054.0,100,4500.0,5500.0,5500.0,1219.378530235792,$,106,4.8,500,23fb7454-8c5f-4921-b001-4faed0a10f6b
1134,Breakfast and Brunch,taipei,7508.571428571428,105,5000.0,6000.0,8500.0,3731.209794505295,$,106,4.7,238,84ca02ea-1c96-4d39-a239-7efb8d9e3b02
1135,珍珠奶茶,taipei,4630.263157894737,76,4000.0,4950.0,5500.0,1304.548695591305,$,110,4.8,222,d1ee1872-14dc-4f34-81cf-4df73e13e727
1136,台灣美食,taipei,8413.793103448275,29,6500.0,8000.0,10000.0,2363.767322981223,$,105,4.7,349,99a2b9d7-d8a2-4ba2-8979-e7b572f82716
1137,咖啡館,taipei,15264.150943396226,53,11000.0,12000.0,22900.0,7462.942268165473,$,114,4.8,150,f1b8d67e-0d21-42d0-a484-276fc6eeadad
1138,Breakfast and Brunch,taipei,15800.0,35,13000.0,16000.0,18000.0,4540.610405787184,$,104,4.8,17,60e77c3b-d515-4cdb-ad9f-c6a55fcf83b6
1139,台灣美食,taipei,20428.571428571428,70,12000.0,16000.0,28000.0,9345.084924434768,$$,114,4.6,54,d95220ef-2c2d-47f0-ad26-528f035c55b9
1140,珍珠奶茶,taipei,6936.8421052631575,38,5000.0,6250.0,8750.0,3878.7831144256393,$,10491,4.8,500,2f7ec2e0-ef98-4fff-bcc2-cebde663cece
1141,珍珠奶茶,taipei,4882.539682539683,63,4000.0,5000.0,6000.0,1314.695894891417,$,110,4.8,500,c294ec09-fa90-4681-b06a-9d5a17cefb3c
1142,健康美食,taipei,11990.47619047619,21,6500.0,12500.0,16500.0,6345.7450882952735,$,106,4.8,331,8e9b4b77-531c-4de3-bbce-5998c7d4287b
1143,咖啡館,taipei,10642.857142857143,42,8000.0,9750.0,10000.0,3557.8312586892202,$,105,4.9,411,ece86f3d-a0bd-4176-97ed-5eb161fb5478
1144,美式美食,taipei,9488.636363636364,44,4500.0,6000.0,11000.0,7736.813294805406,$,106,4.7,235,2a66614d-9a57-47ea-a93a-813baa6405d7
1145,健康美食,taipei,19129.86111111111,144,11000.0,16750.0,24800.0,9851.918029987803,$$,110,4.5,188,ab3fa6a4-4b2c-422e-badd-1cde5a97d7fa
1146,咖啡館,taipei,21987.80487804878,41,16000.0,21000.0,25000.0,7840.240013808413,$,106,4.8,108,07f7eea7-c03c-4c1b-9836-9b4dc1bb6d07
1147,地中海美食,taipei,20513.157894736843,76,11375.0,20750.0,29750.0,10346.615796904487,$,106,4.8,443,be74057c-0b89-4440-aad9-5d346f5dbd33
1148,Breakfast and Brunch,taipei,8379.338842975207,121,5000.0,7000.0,13000.0,4249.451444527907,$,100,4.7,403,a5ed2f86-c2f6-490e-a6bf-b6cc08381704
1149,日式料理,taipei,9891.304347826086,46,4925.0,7900.0,14900.0,5403.011482616471,$,10491,4.7,221,ce6c2ea9-9936-4d00-afba-839a1ee12aae
1150,Desserts,taipei,16611.11111111111,18,15500.0,17500.0,18750.0,2690.2888917340556,$,110,4.8,59,70b3b6e0-620e-4312-82b9-0e568fd98ede
1151,珍珠奶茶,taipei,11696.20253164557,79,7500.0,9000.0,14750.0,6287.62986956949,$,106,4.8,70,b74c5573-ee53-4749-8d57-d71a8825248f
1152,披薩,taipei,14097.297297297297,37,9000.0,12000.0,19800.0,6541.612599206774,$,110,4.8,28,b6f6fad5-d389-4b5d-b240-014e43f22229
1153,台灣美食,taipei,9119.402985074626,67,4500.0,7000.0,12000.0,5931.2538959229805,$,110,4.5,21,242500be-6a54-4805-bffd-1523c6b956a1
1154,美式美食,taipei,12378.43137254902,51,7900.0,10000.0,16500.0,6407.81733740936,$$,105,4.6,56,b35697e2-d73d-4d70-b44a-a1c142adafc7
1155,Breakfast and Brunch,taipei,24250.0,28,16000.0,22000.0,32000.0,8906.759070664097,$$,106,4.7,72,67ddbe70-8b2b-4aee-8c19-5177729e2aab
1156,咖啡館,taipei,17506.172839506173,81,15000.0,18000.0,20000.0,3322.6623892358602,$$,105,4.8,15,94df87da-4009-42b5-8c3d-e89fa3711d9f
1157,咖啡館,taipei,26660.377358490565,53,14000.0,26000.0,35000.0,15364.678184285445,$$$,106,4.7,31,8f66d631-1786-42e8-978a-7f877348c1f3
1158,法國美食,taipei,26340.47619047619,42,16000.0,20000.0,32000.0,17468.135064464823,$$,106,4.3,15,5824afcc-216b-43e8-9f30-beccafe44636
1159,Breakfast and Brunch,taipei,17608.88888888889,45,15000.0,16000.0,21000.0,4366.9883964032915,$,105,4.5,13,c9b1dff8-0b0e-4b64-808b-585aa2e12cc2
1160,咖啡館,taipei,11413.04347826087,23,10000.0,12000.0,12000.0,2078.1062340142216,$,105,4.7,15,bea64237-ba31-4789-aeae-0ccbe2356e77
1161,Desserts,taipei,17750.0,8,18000.0,18000.0,18000.0,661.4378277661476,$,110,4.9,108,2776526e-c49b-407a-919f-8aa1864a5481
1162,Desserts,taipei,5785.714285714285,28,3500.0,4000.0,6125.0,5034.574339058884,$,106,4.7,382,501690fd-4640-481c-bc4e-1f23e19eddfa
1163,Desserts,taipei,6145.833333333333,24,4875.0,7000.0,7000.0,1537.57904042542,$,110,4.7,442,d5c76551-c5bb-48c1-85f0-ebdac65457bf
1164,Desserts,taipei,9031.91489361702,47,6500.0,8000.0,12000.0,2628.413191956417,$,106,4.8,500,4c6fb7b6-79f7-4ebb-896e-4e8afd409196
1165,Desserts,taipei,5445.945945945946,37,5000.0,5000.0,6000.0,1038.3444709350567,$,110,4.7,241,5d119061-415b-444d-8a5b-3e7be2d4370a
1166,Desserts,taipei,12357.627118644068,59,6750.0,9900.0,14000.0,8929.141082496624,$,105,4.8,202,bf17fd86-2709-4a32-948b-b3d9f981d2b3
1167,Desserts,taipei,16611.11111111111,18,15500.0,17500.0,18750.0,2690.2888917340556,$,110,4.8,59,70b3b6e0-620e-4312-82b9-0e568fd98ede
1168,Desserts,taipei,23802.5641025641,39,7500.0,8000.0,17950.0,32838.981582474444,$,105,4.7,26,b09d5482-385e-45bb-a1e4-59e71aeb4c24
1169,Desserts,taipei,10101.449275362318,69,7000.0,8000.0,8000.0,10805.788743232446,$,106,4.7,45,aa58f308-6f9f-4664-a71b-03cb440da191
1170,Desserts,taipei,60521.739130434784,23,24000.0,76000.0,94000.0,36599.91632826904,$$$,106,4.6,23,a8e6ba2c-058b-4426-974a-e14dbe256319
1171,Desserts,taipei,18750.0,20,9875.0,11000.0,25875.0,12214.233500306109,$,110,4.8,251,57f8e9cd-136c-4d84-a4ec-fe92ab00186e
1172,Desserts,taipei,22655.172413793105,29,14000.0,14000.0,33000.0,13275.011168432127,$$,106,4.8,61,4e9fc0a0-f452-403b-b607-a444a127afd7
1173,Desserts,taipei,18750.0,20,9875.0,11000.0,25875.0,12214.233500306109,$,105,4.8,168,2854f0bd-3936-4260-9631-a581420d6b40
1174,Desserts,taipei,95900.0,10,95000.0,99000.0,99000.0,4614.108798023731,$$$,106,4.7,60,8f24104d-2715-4798-8ddc-b7fb413c98d7
1175,Desserts,taipei,48892.857142857145,28,15000.0,33500.0,62500.0,45126.282558515944,$$$,105,4.8,92,2d746c6a-3f10-4074-9df2-500898bf185f
1176,Desserts,taipei,36786.666666666664,30,15000.0,16000.0,21000.0,53271.46661727605,$,106,4.6,40,76ed40c9-0985-46bf-9c72-71e3c5ddc5b6
1177,台灣美食,taipei,8822.58064516129,31,7000.0,8500.0,9500.0,3078.406550255773,$,110,4.6,500,4f04c330-eb94-4af5-affc-b62b7c76e8b6
1178,港式美食,taipei,6363.636363636364,22,6000.0,6000.0,6375.0,1078.5282288822427,$,106,4.8,500,4238e1b6-8a84-4bfc-8ca7-5dc92d04e948
1179,台灣美食,taipei,8164.5161290322585,31,3250.0,6000.0,14400.0,5819.85192069112,$,106,4.7,312,0a126674-a655-4fc2-8368-72530ab4273b
1180,台灣美食,taipei,8653.846153846154,39,5000.0,7000.0,13500.0,3956.7434261566573,$,110,4.5,392,e630179b-0ff1-47fe-929c-c927d2b4852a
1181,美式美食,taipei,40551.898734177215,79,15000.0,26000.0,36000.0,60165.1332242228,$$$,110,4.8,57,267ba038-73b3-442e-9a48-622068537e7d
1182,烘焙坊,taipei,20290.909090909092,33,9600.0,12000.0,21600.0,16573.442860928528,$$,105,4.7,13,8c395f07-e701-4e3b-93ca-adda56b3cd2b
1183,地中海美食,taipei,20513.157894736843,76,11375.0,20750.0,29750.0,10346.615796904487,$,106,4.8,443,be74057c-0b89-4440-aad9-5d346f5dbd33
1184,咖啡館,taipei,10785.185185185184,81,6900.0,10000.0,13000.0,5502.751525230128,$,105,4.7,252,e9bb888f-3391-41a1-a94f-ac77383e53e5
1185,義大利美食,taipei,22802.46913580247,81,17000.0,18000.0,32000.0,9372.167559725227,$$,106,4.6,82,8fd545cd-6c97-415a-95e9-533a4102eb74
1186,咖啡館,taipei,13123.809523809523,42,10125.0,13500.0,16300.0,4962.133254952883,$,114,4.5,27,7fa32064-5bc8-4b0b-830a-0090e5ca9a59
1187,咖啡館,taipei,17615.0,100,15000.0,16500.0,18500.0,7346.37835943671,$,106,4.9,94,bf455361-e35b-486e-8a95-bb6a46089c22
1188,咖啡館,taipei,22717.647058823528,85,10000.0,20000.0,35000.0,14655.745121006408,$$,106,4.6,238,a003d5d0-1788-4015-b668-6f3b2bd90b67
1189,Juice and Smoothies,taipei,6802.325581395349,43,5250.0,6500.0,9000.0,2601.7425620366503,$,106,4.8,77,fb767c60-e87d-43dc-982c-6adec4d89b13
1190,Juice and Smoothies,taipei,19150.0,20,10000.0,12250.0,14000.0,15846.214058884854,$,105,4.6,47,75edf326-cc91-4fe5-ae70-73ac6469b692
1191,Juice and Smoothies,taipei,4225.0,16,3500.0,4250.0,5125.0,1428.5044627161653,$,110,4.9,500,713c0c06-b948-44c0-a9a1-50fa6eccd301
1192,Juice and Smoothies,taipei,4225.0,16,3500.0,4250.0,5125.0,1428.5044627161653,$,106,4.9,500,74e81432-b81c-412e-bcea-c96d389b04f5
1193,Juice and Smoothies,taipei,8977.777777777777,36,7000.0,8500.0,9800.0,2654.567459128083,$,106,4.8,313,da6fa31c-5f64-4948-903c-16c37f960ba9
1194,Juice and Smoothies,taipei,5357.142857142857,49,4500.0,5500.0,6500.0,1336.306209562122,$,10491,4.9,148,9ec5d9a4-537a-4725-9166-6f59a373cc0a
1195,Juice and Smoothies,taipei,6146.666666666667,15,6000.0,6500.0,6750.0,1876.4742352495957,$,106,4.9,205,8fae8e1d-9df0-4b99-a383-535672b3afdf
1196,珍珠奶茶,taipei,5124.285714285715,70,4500.0,5500.0,6000.0,1440.1821029980613,$,105,4.9,500,b0742c2c-93b3-4f62-bfc4-102ec25658d2
1197,珍珠奶茶,taipei,5173.134328358209,67,4500.0,5500.0,6000.0,1325.7025273081124,$,110,4.8,500,e90d8544-53c4-4d14-9b3a-71ab1051b2b2
1198,珍珠奶茶,taipei,6311.9047619047615,42,5500.0,6000.0,7500.0,1638.2630727974094,$,106,4.8,500,35445a01-2d7a-46f8-8549-a837710c2280
1199,珍珠奶茶,taipei,4928.571428571428,49,4500.0,5000.0,5500.0,1059.456926727952,$,106,4.8,500,d18284b4-dab2-4418-bdc4-60fda3d71d60
1200,珍珠奶茶,taipei,5124.285714285715,70,4500.0,5500.0,6000.0,1440.182102998061,$,10491,4.9,500,9d95f33a-8076-4b84-98ca-a331c06461b1
1201,珍珠奶茶,taipei,6936.8421052631575,38,5000.0,6250.0,8750.0,3878.7831144256393,$,10491,4.8,500,2f7ec2e0-ef98-4fff-bcc2-cebde663cece
1202,珍珠奶茶,taipei,6658.823529411765,51,5500.0,7000.0,7750.0,1754.1185676145976,$,106,4.8,500,a994c52a-35d1-4138-abc7-4a64d0e20ade
1203,珍珠奶茶,taipei,7219.298245614035,57,6000.0,7000.0,7500.0,2533.317538950618,$,10491,4.8,500,e82c0564-6f98-4231-87a6-f402fa9e4b53
1204,Breakfast and Brunch,taipei,8045.454545454545,22,4125.0,6000.0,12000.0,4392.423981101104,$,106,4.8,500,a7ab087f-9ac0-490c-b308-3eff0d0f279f
1205,珍珠奶茶,taipei,5009.259259259259,54,4500.0,5000.0,5975.0,1296.4722102860114,$,104,4.8,500,66fe9d92-dfba-4d9a-8265-1cee261d03b1
1206,Juice and Smoothies,taipei,9228.57142857143,42,8500.0,9500.0,10000.0,2517.8681188548335,$,106,4.9,257,3274b022-93b8-46be-9ca8-da38eda3defe
1207,Juice and Smoothies,taipei,15038.461538461539,52,13000.0,14500.0,15000.0,4527.5292058758905,$,10491,4.7,123,98ccf2e5-d57f-438c-a636-6ed191779997
1208,珍珠奶茶,taipei,11696.20253164557,79,7500.0,9000.0,14750.0,6287.62986956949,$,106,4.8,70,b74c5573-ee53-4749-8d57-d71a8825248f
1209,珍珠奶茶,taipei,9945.454545454546,33,9000.0,10000.0,10000.0,2928.138400137215,$,105,4.6,104,bf9f37a8-b43e-4f6d-b938-6460869afe12
1210,Sandwiches,taipei,11760.416666666666,48,4875.0,7000.0,16000.0,13045.588966890513,$,106,4.8,500,00b5b8a2-6b10-4ccb-9e8f-3239b07bc41c
1211,台灣美食,taipei,9272.222222222223,36,5000.0,6500.0,11000.0,7898.579728558488,$,106,4.7,500,f0b5eca7-ff8b-4ae5-acbe-842ab27c83e9
1212,台灣美食,taipei,17711.53846153846,26,14500.0,16500.0,20000.0,4361.485890335727,$,105,4.7,42,1b888ab9-d658-4b63-8c9c-8ede6dc9f228
1213,美式美食,taipei,19367.85714285714,56,10375.0,18000.0,22000.0,10708.443049809828,$$,110,4.4,71,cfb77891-242c-45e4-a19f-fdb6a5c07d34
1214,Breakfast and Brunch,taipei,6863.636363636364,33,5500.0,7000.0,7500.0,1321.5734840822136,$,106,4.8,79,89e6e5a5-ced5-49fc-9104-d842e8883a80
1215,Vegetarian Friendly,taipei,20352.941176470587,34,15000.0,17500.0,27750.0,6827.204892457719,$$,106,4.7,278,7377726a-46db-4cba-907b-fe93dcf340ee
1216,越南美食,taipei,21625.0,28,20000.0,24000.0,28000.0,7560.02763600391,$,110,4.6,172,cb810a22-f60c-4f0f-a215-f380cd9944ca
1217,美式美食,taipei,15440.0,80,6875.0,16000.0,22625.0,9306.645475143017,$,104,4.6,67,4d664962-b358-4049-b6a6-6400e874ccdf
1218,健康美食,taipei,16020.408163265307,49,9000.0,19000.0,20000.0,7545.7510571894845,$,105,4.8,500,0f939616-f7cd-4612-a4cd-f21ee558cc91
1219,美式美食,taipei,9681.818181818182,22,6000.0,7000.0,15375.0,5401.063562235292,$,10491,4.7,408,62897bd8-961d-4e05-9d02-98150afbc34e
1220,咖啡館,taipei,10642.857142857143,42,8000.0,9750.0,10000.0,3557.8312586892202,$,105,4.9,411,ece86f3d-a0bd-4176-97ed-5eb161fb5478
1221,Breakfast and Brunch,taipei,18965.51724137931,29,7500.0,15000.0,25000.0,12615.624572455816,$,110,4.8,107,b8e1244d-87e8-465a-8016-9aa5f193624f
1222,Breakfast and Brunch,taipei,19961.904761904763,42,10000.0,21900.0,27800.0,8405.552370760435,$$,106,4.7,100,83fcd6a7-8806-433a-bfd0-ba6a04de89e1
1223,美式美食,taipei,12378.43137254902,51,7900.0,10000.0,16500.0,6407.81733740936,$$,105,4.6,56,b35697e2-d73d-4d70-b44a-a1c142adafc7
1224,Breakfast and Brunch,taipei,8943.75,80,5375.0,7000.0,11500.0,4539.406452114637,$,105,4.7,232,30614228-5288-41d6-98c4-2f66502df378
1225,美式美食,taipei,9710.25641025641,39,5500.0,9000.0,12000.0,5336.8959994188335,$,106,4.8,500,0ca06162-9168-4c85-8749-080ef42991d9
1226,台灣美食,taipei,8060.810810810811,74,5625.0,8000.0,11000.0,3453.310889471521,$,105,4.8,473,59cf9335-184e-4aa4-9053-5602216b915f
1227,Breakfast and Brunch,taipei,10630.434782608696,69,6500.0,9500.0,12000.0,5323.350376525476,$$,110,4.6,500,80142a9f-f459-495b-a495-27e8dfa0a5da
1228,地中海美食,taipei,20566.666666666668,75,11250.0,21000.0,30000.0,10404.913369280026,$$,106,4.8,500,3caaa747-905f-43d8-991c-b1a582f16013
1229,咖啡館,taipei,17506.172839506173,81,15000.0,18000.0,20000.0,3322.6623892358602,$$,105,4.8,15,94df87da-4009-42b5-8c3d-e89fa3711d9f
1230,Breakfast and Brunch,taipei,8045.454545454545,22,4125.0,6000.0,12000.0,4392.423981101104,$,106,4.8,500,a7ab087f-9ac0-490c-b308-3eff0d0f279f
1231,Breakfast and Brunch,taipei,24250.0,28,16000.0,22000.0,32000.0,8906.759070664097,$$,106,4.7,72,67ddbe70-8b2b-4aee-8c19-5177729e2aab
1232,美式美食,taipei,11750.704225352112,71,9300.0,12500.0,15500.0,5428.741281220984,$,110,4.8,500,937bb307-70e5-4b4b-9098-47c3581ca73e
1233,美式美食,taipei,11750.704225352112,71,9300.0,12500.0,15500.0,5428.741281220984,$,106,4.8,500,2ec7e1a5-88f3-4678-8461-66ffa39bfad2
1234,咖啡館,taipei,10785.185185185184,81,6900.0,10000.0,13000.0,5502.751525230128,$,105,4.7,252,e9bb888f-3391-41a1-a94f-ac77383e53e5
1235,Breakfast and Brunch,taipei,16007.692307692309,26,9250.0,17000.0,22000.0,9243.788895041615,$$,106,4.8,152,0d2ecc37-d1d2-4312-8966-a3d04ac4ed42
1236,咖啡館,taipei,7436.046511627907,86,5500.0,7000.0,9000.0,2204.377926842014,$,106,4.7,18,8b98f97c-8098-4409-b314-33a0d5848afe
1237,美式美食,taipei,22432.83582089552,67,13500.0,25000.0,27000.0,8757.468250988699,$$,106,4.7,26,9cf436c5-c844-47c3-b147-f08ee0c0f525
1238,咖啡館,taipei,17328.571428571428,70,13000.0,15000.0,22000.0,5087.018291891706,$$,110,4.7,225,692dcf5c-cf18-4096-950f-019f54296b84
1239,咖啡館,taipei,17615.0,100,15000.0,16500.0,18500.0,7346.37835943671,$,106,4.9,94,bf455361-e35b-486e-8a95-bb6a46089c22
1240,咖啡館,taipei,17328.571428571428,70,13000.0,15000.0,22000.0,5087.018291891706,$$,106,4.8,110,65ad9c00-bbae-4e94-b175-687775d39977
1241,咖啡館,taipei,22717.647058823528,85,10000.0,20000.0,35000.0,14655.745121006408,$$,106,4.6,238,a003d5d0-1788-4015-b668-6f3b2bd90b67
1242,健康美食,taipei,16020.408163265307,49,9000.0,19000.0,20000.0,7545.7510571894845,$,105,4.8,500,0f939616-f7cd-4612-a4cd-f21ee558cc91
1243,Vegetarian Friendly,taipei,6900.0,40,5000.0,6500.0,9000.0,3054.0956108150904,$,110,4.8,500,70d46cca-fbc3-4138-ba6f-de7e65885a44
1244,Vegetarian Friendly,taipei,16040.0,25,15000.0,16000.0,18000.0,4032.1706313101386,$,110,4.8,123,0d339f1a-67eb-4e26-9c4c-5486a34e05bd
1245,Vegetarian Friendly,taipei,32357.352941176472,68,16750.0,28000.0,30225.0,35651.80597758924,$$,106,4.8,254,772a2c5e-5f69-4b99-a61d-ca92dcf8055e
1246,Vegetarian Friendly,taipei,20352.941176470587,34,15000.0,17500.0,27750.0,6827.204892457719,$$,106,4.7,278,7377726a-46db-4cba-907b-fe93dcf340ee
1247,烘焙坊,taipei,20620.25316455696,79,14500.0,18000.0,28000.0,8405.925874603312,$,106,4.8,96,06b08eba-d7b1-4548-b3d4-ffa3dced9713
1248,Vegetarian Friendly,taipei,23522.727272727272,88,15000.0,18000.0,22250.0,31847.908191878898,$$,106,4.6,121,843e6c20-1e8b-4f52-b62c-28be6abca371
1249,中式料理,taipei,15035.211267605633,71,4500.0,13000.0,17000.0,19580.545810858814,$$,100,4.6,500,5620ebc1-f71f-46a2-92f5-bb6d16b73970
1250,中式料理,taipei,8492.424242424242,66,6000.0,8500.0,11000.0,3144.852003361791,$,105,4.7,500,cb7777e6-cb91-480f-a383-98ecd4d03e7e
1251,中式料理,taipei,9340.0,25,8000.0,9000.0,10500.0,2571.847584908561,$,110,4.4,463,e6fe8d66-8ce9-4a13-9f96-60399fb7a4a4
1252,中式料理,taipei,7964.444444444444,45,3000.0,7000.0,12000.0,5298.433963836465,$,110,4.6,403,d4da9a4b-f3b3-4c40-9b25-1af15a89194a
1253,中式料理,taipei,6983.333333333333,60,3000.0,8000.0,9000.0,3807.8500787481407,$,110,4.4,96,a8a34991-3994-48f7-bebf-165e70a3f707
1254,中式料理,taipei,17750.0,4,16375.0,17000.0,18375.0,1952.5624189766636,$,110,4.7,82,793a3a6f-2244-4009-9c07-02af60669d78
1255,中式料理,taipei,31602.083333333332,48,20000.0,28000.0,34000.0,27118.22488032213,$$,106,4.7,188,602c169b-9fa1-4909-ada2-b46bc1708f8f
1256,中式料理,taipei,9321.42857142857,14,8625.0,9000.0,9750.0,1576.6957181888656,$,105,4.8,500,b556ad92-db78-4aeb-9d40-fbab590b0689
1257,中式料理,taipei,7655.172413793103,29,5500.0,7000.0,9000.0,3102.0111615104724,$,110,4.6,500,0724f9cf-5fc1-4292-8177-dbf7e737ff0b
1258,中式料理,taipei,13575.757575757576,33,8000.0,15000.0,20000.0,6233.002598730081,$,110,4.6,500,64549868-de1c-4b2e-8902-2ef228255144
1259,中式料理,taipei,11629.032258064517,31,6500.0,12000.0,17000.0,6509.258594538422,$,106,4.8,500,1a01f9c5-5859-4c8d-bd81-d999cbf931ed
1260,中式料理,taipei,25070.0,170,14200.0,26800.0,30800.0,13735.89907976219,$,105,4.7,500,7064123c-fa37-46b7-8cb7-cec4cf6da517
1261,中式料理,taipei,21533.333333333332,39,19800.0,25000.0,28000.0,10485.089127761099,$,106,4.8,423,1b5eb7df-54a8-4525-8771-8b3ce9a19229
1262,中式料理,taipei,17058.823529411766,17,10000.0,11000.0,13000.0,15618.505570731657,$,110,4.5,356,b1afa434-e3a4-4e96-97d7-1b8541e184ae
1263,中式料理,taipei,28911.811023622045,127,14000.0,27800.0,33300.0,20824.18950100428,$$,105,4.7,500,02488c9a-7985-4ba8-9fd6-cb1a0597e297
1264,中式料理,taipei,11852.112676056338,71,9500.0,12000.0,15000.0,3574.552435489605,$,106,4.6,246,905e6ffa-a2b1-4e68-8578-afed783c71d3
1265,中式料理,taipei,20714.285714285714,56,12000.0,20000.0,26000.0,13538.258336119541,$,114,4.7,500,7b5023a6-35b3-4ef6-a28f-bbe4c7aab306
1266,中式料理,taipei,52233.333333333336,36,20000.0,28000.0,38250.0,73111.84354580773,$$,105,4.8,239,292f6c81-76d6-4cfb-88e9-1889f185a115
1267,中式料理,taipei,15973.684210526315,19,15000.0,15000.0,18000.0,4589.672859029126,$,106,4.5,41,fa9f0a18-800f-4c15-a992-6698022a5be4
1268,中式料理,taipei,22058.510638297874,94,12000.0,21000.0,30000.0,12346.904251281465,$,105,4.7,432,04d2b2ab-108c-4383-9d10-6a8540c074a3
